Algorithm,Trial,ObservationRatio,Status,MaskSeed,SpatterSeed,TensorInitializationSeed,MatrixInitializationSeed,ExecutionSeed,ActualObservationRatio,RealizedSpatterDensity,EffectiveChangedPixelDensity,HuberDelta,AccuracyEvaluationRuntimeSeconds,PostCalibrationMeanReferenceNRE,FinalFrameReferenceNRE,LateWindowMeanReferenceNRE
OLSTEC_99,24,0.1,successful,10024,20024,30024,40024,502409,0.09995005216352,0.00995417966534316,0.00995417966534316,0.1,123.6652416,0.0791356427404714,0.109542503134696,0.0787148755017711
RSI_OLSTEC,24,0.1,successful,10024,20024,30024,40024,502410,0.09995005216352,0.00995417966534316,0.00995417966534316,0.1,131.7250151,0.0520849130699289,0.0612005766387213,0.0529536113365631
CP_WOPT,25,0.1,successful,10025,20025,30025,40025,502501,0.100065077789482,0.00999086505348027,0.00999086505348027,0.1,250.2358029,0.174965270552828,0.187988188188733,0.183965112375429
Petrels,25,0.1,successful,10025,20025,30025,40025,502502,0.100065077789482,0.00999086505348027,0.00999086505348027,0.1,136.6833625,0.127787852013543,0.166096168713833,0.133100348125717
Grasta,25,0.1,successful,10025,20025,30025,40025,40025,0.100065077789482,0.00999086505348027,0.00999086505348027,0.1,122.3013075,0.202951997030184,0.188412347162867,0.179452968359919
Grouse,25,0.1,successful,10025,20025,30025,40025,502504,0.100065077789482,0.00999086505348027,0.00999086505348027,0.1,117.1111061,1.00169989872813,1.00153429454581,1.00173360075935
TeCPSGD,25,0.1,successful,10025,20025,30025,40025,502505,0.100065077789482,0.00999086505348027,0.00999086505348027,0.1,117.565676,0.188488998955211,0.184634458582549,0.17294574841464
OLSTEC_70,25,0.1,successful,10025,20025,30025,40025,502506,0.100065077789482,0.00999086505348027,0.00999086505348027,0.1,124.0256688,0.122701231647586,0.140857524674461,0.127340602393062
OLSTEC_80,25,0.1,successful,10025,20025,30025,40025,502507,0.100065077789482,0.00999086505348027,0.00999086505348027,0.1,124.0126346,0.11366531865604,0.121786220148443,0.120869597228598
OLSTEC_90,25,0.1,successful,10025,20025,30025,40025,502508,0.100065077789482,0.00999086505348027,0.00999086505348027,0.1,123.9583104,0.0995889809774068,0.129092188977395,0.104316198095199
OLSTEC_99,25,0.1,successful,10025,20025,30025,40025,502509,0.100065077789482,0.00999086505348027,0.00999086505348027,0.1,123.8678674,0.0791323165822622,0.103884625363917,0.0802643408674884
RSI_OLSTEC,25,0.1,successful,10025,20025,30025,40025,502510,0.100065077789482,0.00999086505348027,0.00999086505348027,0.1,128.2121559,0.0524813541469659,0.0617665173264062,0.0531186818311923
CP_WOPT,26,0.1,successful,10026,20026,30026,40026,502601,0.0999747728607892,0.0100041591544445,0.0100041591544445,0.1,231.6969992,0.176978569233459,0.19734344861805,0.185089776875611
Petrels,26,0.1,successful,10026,20026,30026,40026,502602,0.0999747728607892,0.0100041591544445,0.0100041591544445,0.1,131.7457559,0.12760351679563,0.156629050588999,0.13132139819779
Grasta,26,0.1,successful,10026,20026,30026,40026,40026,0.0999747728607892,0.0100041591544445,0.0100041591544445,0.1,117.4254662,0.203142403352827,0.191520764333159,0.174984751186996
Grouse,26,0.1,successful,10026,20026,30026,40026,502604,0.0999747728607892,0.0100041591544445,0.0100041591544445,0.1,112.7612954,1.00171658636839,1.00128252293856,1.0017418785502
TeCPSGD,26,0.1,successful,10026,20026,30026,40026,502605,0.0999747728607892,0.0100041591544445,0.0100041591544445,0.1,114.1696496,0.21162436331815,0.184692228611379,0.172872086508604
OLSTEC_70,26,0.1,successful,10026,20026,30026,40026,502606,0.0999747728607892,0.0100041591544445,0.0100041591544445,0.1,120.5590726,0.123565701637028,0.143784329764103,0.128079406153128
OLSTEC_80,26,0.1,successful,10026,20026,30026,40026,502607,0.0999747728607892,0.0100041591544445,0.0100041591544445,0.1,120.5506572,0.114125112234802,0.143920454789467,0.116848096430171
OLSTEC_90,26,0.1,successful,10026,20026,30026,40026,502608,0.0999747728607892,0.0100041591544445,0.0100041591544445,0.1,120.6212644,0.0995338501946908,0.133694227422316,0.104096134180445
OLSTEC_99,26,0.1,successful,10026,20026,30026,40026,502609,0.0999747728607892,0.0100041591544445,0.0100041591544445,0.1,120.5947094,0.0781746902483963,0.102681558175577,0.0778605612775047
RSI_OLSTEC,26,0.1,successful,10026,20026,30026,40026,502610,0.0999747728607892,0.0100041591544445,0.0100041591544445,0.1,128.2942771,0.0523709510933323,0.0617833721112564,0.0538438115495475
CP_WOPT,27,0.1,successful,10027,20027,30027,40027,502701,0.100052416740945,0.00998842780163682,0.00998842780163682,0.1,226.5730947,0.176944355359996,0.192570059670317,0.185314752414341
Petrels,27,0.1,successful,10027,20027,30027,40027,502702,0.100052416740945,0.00998842780163682,0.00998842780163682,0.1,131.6632734,0.128097007914359,0.155350357405155,0.132200280127156
Grasta,27,0.1,successful,10027,20027,30027,40027,40027,0.100052416740945,0.00998842780163682,0.00998842780163682,0.1,117.3165674,0.203016561542215,0.180278002723089,0.177600251216769
Grouse,27,0.1,successful,10027,20027,30027,40027,502704,0.100052416740945,0.00998842780163682,0.00998842780163682,0.1,112.8306858,1.00156791912533,1.00226725842743,1.00142268983104
TeCPSGD,27,0.1,successful,10027,20027,30027,40027,502705,0.100052416740945,0.00998842780163682,0.00998842780163682,0.1,112.974369,0.183087406464617,0.185059125262543,0.173057726672897
OLSTEC_70,27,0.1,successful,10027,20027,30027,40027,502706,0.100052416740945,0.00998842780163682,0.00998842780163682,0.1,119.3282447,0.123077345906079,0.12860534844354,0.127982657689585
OLSTEC_80,27,0.1,successful,10027,20027,30027,40027,502707,0.100052416740945,0.00998842780163682,0.00998842780163682,0.1,119.1550851,0.113353967030986,0.116679742767953,0.117872408099827
OLSTEC_90,27,0.1,successful,10027,20027,30027,40027,502708,0.100052416740945,0.00998842780163682,0.00998842780163682,0.1,119.1494266,0.0973557477872294,0.117329307897485,0.101977199929685
OLSTEC_99,27,0.1,successful,10027,20027,30027,40027,502709,0.100052416740945,0.00998842780163682,0.00998842780163682,0.1,118.920547,0.0767535342839395,0.103936217984417,0.0778322979769186
RSI_OLSTEC,27,0.1,successful,10027,20027,30027,40027,502710,0.100052416740945,0.00998842780163682,0.00998842780163682,0.1,125.9928025,0.0523405342671856,0.0615668660094368,0.053182991784925
CP_WOPT,28,0.1,successful,10028,20028,30028,40028,502801,0.0999788877015639,0.0100136549408476,0.0100136549408476,0.1,235.8460044,0.177176447042783,0.198423338775081,0.185249461169124
Petrels,28,0.1,successful,10028,20028,30028,40028,502802,0.0999788877015639,0.0100136549408476,0.0100136549408476,0.1,130.9847595,0.127762881572925,0.165955521014013,0.133168659019174
Grasta,28,0.1,successful,10028,20028,30028,40028,40028,0.0999788877015639,0.0100136549408476,0.0100136549408476,0.1,117.0142644,0.202781082289956,0.192132082408824,0.179170961257979
Grouse,28,0.1,successful,10028,20028,30028,40028,502804,0.0999788877015639,0.0100136549408476,0.0100136549408476,0.1,112.4725561,1.00171968426604,1.00156875276268,1.00176477129719
TeCPSGD,28,0.1,successful,10028,20028,30028,40028,502805,0.0999788877015639,0.0100136549408476,0.0100136549408476,0.1,113.1559021,0.190564410962526,0.185229332782611,0.173092959287205
OLSTEC_70,28,0.1,successful,10028,20028,30028,40028,502806,0.0999788877015639,0.0100136549408476,0.0100136549408476,0.1,119.2592698,0.123051844109753,0.144171822645178,0.1297206866977
OLSTEC_80,28,0.1,successful,10028,20028,30028,40028,502807,0.0999788877015639,0.0100136549408476,0.0100136549408476,0.1,119.1671235,0.11341417827854,0.150172144499375,0.121808440526081
OLSTEC_90,28,0.1,successful,10028,20028,30028,40028,502808,0.0999788877015639,0.0100136549408476,0.0100136549408476,0.1,119.2113471,0.0982885878982766,0.131837043378803,0.106143250960772
OLSTEC_99,28,0.1,successful,10028,20028,30028,40028,502809,0.0999788877015639,0.0100136549408476,0.0100136549408476,0.1,119.1771706,0.0769250280043994,0.114795915001927,0.0789454967087409
RSI_OLSTEC,28,0.1,successful,10028,20028,30028,40028,502810,0.0999788877015639,0.0100136549408476,0.0100136549408476,0.1,125.9362322,0.052206729870684,0.0630831791132471,0.053229266371397
CP_WOPT,29,0.1,successful,10029,20029,30029,40029,502901,0.0998973505489831,0.0100014053763877,0.0100014053763877,0.1,239.0475708,0.177822022164989,0.196606914240656,0.185762372657621
Petrels,29,0.1,successful,10029,20029,30029,40029,502902,0.0998973505489831,0.0100014053763877,0.0100014053763877,0.1,131.284177,0.127978768203896,0.151715599014936,0.131929943438935
Grasta,29,0.1,successful,10029,20029,30029,40029,40029,0.0998973505489831,0.0100014053763877,0.0100014053763877,0.1,117.2175146,0.202600825993348,0.186893260916038,0.177065615786745
Grouse,29,0.1,successful,10029,20029,30029,40029,502904,0.0998973505489831,0.0100014053763877,0.0100014053763877,0.1,112.6254808,1.00160763737342,1.00189191048397,1.00166390832503
TeCPSGD,29,0.1,successful,10029,20029,30029,40029,502905,0.0998973505489831,0.0100014053763877,0.0100014053763877,0.1,113.3563775,0.247607429962274,0.184759390390588,0.172917165885699
OLSTEC_70,29,0.1,successful,10029,20029,30029,40029,502906,0.0998973505489831,0.0100014053763877,0.0100014053763877,0.1,119.5347184,0.124149530066064,0.130448106198164,0.129122556301933
OLSTEC_80,29,0.1,successful,10029,20029,30029,40029,502907,0.0998973505489831,0.0100014053763877,0.0100014053763877,0.1,119.3539207,0.114909465487491,0.120283737303124,0.119372534638937
OLSTEC_90,29,0.1,successful,10029,20029,30029,40029,502908,0.0998973505489831,0.0100014053763877,0.0100014053763877,0.1,119.9818267,0.101753725199071,0.113050098610876,0.105167827926881
OLSTEC_99,29,0.1,successful,10029,20029,30029,40029,502909,0.0998973505489831,0.0100014053763877,0.0100014053763877,0.1,119.5599927,0.0781944320510666,0.100880701556854,0.0764601596569379
RSI_OLSTEC,29,0.1,successful,10029,20029,30029,40029,502910,0.0998973505489831,0.0100014053763877,0.0100014053763877,0.1,126.4600254,0.0522720336242521,0.061217286325373,0.0530024380873654
CP_WOPT,30,0.1,successful,10030,20030,30030,40030,503001,0.0999090303662588,0.00997260149096508,0.00997260149096508,0.1,237.8734242,0.177394356948409,0.197476442614801,0.185431815796093
Petrels,30,0.1,successful,10030,20030,30030,40030,503002,0.0999090303662588,0.00997260149096508,0.00997260149096508,0.1,131.2245481,0.128414817823158,0.14573703087658,0.132317007620809
Grasta,30,0.1,successful,10030,20030,30030,40030,40030,0.0999090303662588,0.00997260149096508,0.00997260149096508,0.1,117.2037859,0.202885607830767,0.185687757416105,0.178022580894861
Grouse,30,0.1,successful,10030,20030,30030,40030,503004,0.0999090303662588,0.00997260149096508,0.00997260149096508,0.1,112.623241,1.00167954949187,1.00300056134026,1.00174703207766
TeCPSGD,30,0.1,successful,10030,20030,30030,40030,503005,0.0999090303662588,0.00997260149096508,0.00997260149096508,0.1,113.11292,0.210998977085822,0.184812177824641,0.172899917667989
OLSTEC_70,30,0.1,successful,10030,20030,30030,40030,503006,0.0999090303662588,0.00997260149096508,0.00997260149096508,0.1,119.2373661,0.123938816142035,0.122847348845241,0.129158469988508
OLSTEC_80,30,0.1,successful,10030,20030,30030,40030,503007,0.0999090303662588,0.00997260149096508,0.00997260149096508,0.1,118.7908116,0.114397534836929,0.111430424737878,0.120434833676798
OLSTEC_90,30,0.1,successful,10030,20030,30030,40030,503008,0.0999090303662588,0.00997260149096508,0.00997260149096508,0.1,118.8499542,0.0983998629264173,0.102018182946015,0.104138097834346
OLSTEC_99,30,0.1,successful,10030,20030,30030,40030,503009,0.0999090303662588,0.00997260149096508,0.00997260149096508,0.1,118.9130104,0.0765020720061964,0.0934656725644325,0.0770161618255966
RSI_OLSTEC,30,0.1,successful,10030,20030,30030,40030,503010,0.0999090303662588,0.00997260149096508,0.00997260149096508,0.1,126.4564434,0.0523113296071976,0.0603595962335152,0.0532244665270521
CP_WOPT,31,0.1,successful,10031,20031,30031,40031,503101,0.100076630996273,0.0100268540839478,0.0100268540839478,0.1,247.1132045,0.177563074870645,0.196566826673753,0.185876438943143
Petrels,31,0.1,successful,10031,20031,30031,40031,503102,0.100076630996273,0.0100268540839478,0.0100268540839478,0.1,131.218011,0.128381320080154,0.147749655831732,0.132600366932952
Grasta,31,0.1,successful,10031,20031,30031,40031,40031,0.100076630996273,0.0100268540839478,0.0100268540839478,0.1,117.177899,0.203136891112858,0.18702373484241,0.177241296669422
Grouse,31,0.1,successful,10031,20031,30031,40031,503104,0.100076630996273,0.0100268540839478,0.0100268540839478,0.1,112.4956406,1.00168788397082,1.00131850039099,1.00168809971644
TeCPSGD,31,0.1,successful,10031,20031,30031,40031,503105,0.100076630996273,0.0100268540839478,0.0100268540839478,0.1,114.0973356,0.213052621302373,0.185037831019143,0.1729227972657
OLSTEC_70,31,0.1,successful,10031,20031,30031,40031,503106,0.100076630996273,0.0100268540839478,0.0100268540839478,0.1,119.8144357,0.123671863736964,0.122418910515275,0.128384325780543
OLSTEC_80,31,0.1,successful,10031,20031,30031,40031,503107,0.100076630996273,0.0100268540839478,0.0100268540839478,0.1,120.0901846,0.11406324048478,0.122473484811435,0.119539659505133
OLSTEC_90,31,0.1,successful,10031,20031,30031,40031,503108,0.100076630996273,0.0100268540839478,0.0100268540839478,0.1,119.7193592,0.0998911984750528,0.113928023078032,0.105473239228244
OLSTEC_99,31,0.1,successful,10031,20031,30031,40031,503109,0.100076630996273,0.0100268540839478,0.0100268540839478,0.1,119.9821869,0.077338565365293,0.0996633488094323,0.0773792210087355
RSI_OLSTEC,31,0.1,successful,10031,20031,30031,40031,503110,0.100076630996273,0.0100268540839478,0.0100268540839478,0.1,127.2850357,0.0522005000700451,0.0615708044354731,0.0531672223286141
CP_WOPT,32,0.1,successful,10032,20032,30032,40032,503201,0.0999830025423386,0.0100359383862734,0.0100359383862734,0.1,234.9143115,0.177111387385305,0.197360944811065,0.185250743730473
Petrels,32,0.1,successful,10032,20032,30032,40032,503202,0.0999830025423386,0.0100359383862734,0.0100359383862734,0.1,131.5148482,0.128341808108303,0.162325526643948,0.132444709250719
Grasta,32,0.1,successful,10032,20032,30032,40032,40032,0.0999830025423386,0.0100359383862734,0.0100359383862734,0.1,117.5343029,0.203101168191644,0.19075822977597,0.179000533311121
Grouse,32,0.1,successful,10032,20032,30032,40032,503204,0.0999830025423386,0.0100359383862734,0.0100359383862734,0.1,112.7627657,1.00157762493031,1.0005342047709,1.00161318537059
TeCPSGD,32,0.1,successful,10032,20032,30032,40032,503205,0.0999830025423386,0.0100359383862734,0.0100359383862734,0.1,112.6028141,0.209312534429406,0.184391092075067,0.172879253958061
OLSTEC_70,32,0.1,successful,10032,20032,30032,40032,503206,0.0999830025423386,0.0100359383862734,0.0100359383862734,0.1,118.7768138,0.122787796702706,0.154535138228592,0.126438329622421
OLSTEC_80,32,0.1,successful,10032,20032,30032,40032,503207,0.0999830025423386,0.0100359383862734,0.0100359383862734,0.1,118.9002005,0.113946378534047,0.148287688266868,0.119002379926002
OLSTEC_90,32,0.1,successful,10032,20032,30032,40032,503208,0.0999830025423386,0.0100359383862734,0.0100359383862734,0.1,118.9818525,0.0992041521657384,0.126224224722211,0.104970770324207
OLSTEC_99,32,0.1,successful,10032,20032,30032,40032,503209,0.0999830025423386,0.0100359383862734,0.0100359383862734,0.1,118.8776594,0.0767229481117427,0.102460962762244,0.0788789906722906
RSI_OLSTEC,32,0.1,successful,10032,20032,30032,40032,503210,0.0999830025423386,0.0100359383862734,0.0100359383862734,0.1,126.284114,0.0524559750441115,0.0631286712734454,0.0539236827482327
CP_WOPT,33,0.1,successful,10033,20033,30033,40033,503301,0.100020669161737,0.00998064125678632,0.00998064125678632,0.1,215.6640037,0.177049126094049,0.198313963034025,0.18513452676946
Petrels,33,0.1,successful,10033,20033,30033,40033,503302,0.100020669161737,0.00998064125678632,0.00998064125678632,0.1,131.49348,0.128127178294978,0.158490175288742,0.132360732691673
Grasta,33,0.1,successful,10033,20033,30033,40033,40033,0.100020669161737,0.00998064125678632,0.00998064125678632,0.1,117.4171029,0.203651077445505,0.188724201389483,0.17882645127091
Grouse,33,0.1,successful,10033,20033,30033,40033,503304,0.100020669161737,0.00998064125678632,0.00998064125678632,0.1,112.5674133,1.00170034147781,1.00193283095267,1.00173267106547
TeCPSGD,33,0.1,successful,10033,20033,30033,40033,503305,0.100020669161737,0.00998064125678632,0.00998064125678632,0.1,112.5760462,0.213101929842694,0.185627012605897,0.172947336725998
OLSTEC_70,33,0.1,successful,10033,20033,30033,40033,503306,0.100020669161737,0.00998064125678632,0.00998064125678632,0.1,118.1714168,0.122591015573074,0.118821594533845,0.128041537344174
OLSTEC_80,33,0.1,successful,10033,20033,30033,40033,503307,0.100020669161737,0.00998064125678632,0.00998064125678632,0.1,118.1774007,0.113664352439562,0.115433038834054,0.11919638778628
OLSTEC_90,33,0.1,successful,10033,20033,30033,40033,503308,0.100020669161737,0.00998064125678632,0.00998064125678632,0.1,118.0811682,0.0996226535609823,0.117676016913457,0.10543211050221
OLSTEC_99,33,0.1,successful,10033,20033,30033,40033,503309,0.100020669161737,0.00998064125678632,0.00998064125678632,0.1,118.1788078,0.0790794330825406,0.10410654525564,0.0805067521520126
RSI_OLSTEC,33,0.1,successful,10033,20033,30033,40033,503310,0.100020669161737,0.00998064125678632,0.00998064125678632,0.1,125.4150513,0.0522749216414283,0.0609290661251251,0.0530615917034674
CP_WOPT,34,0.1,successful,10034,20034,30034,40034,503401,0.0999787927436999,0.00997583005834211,0.00997583005834211,0.1,237.1581143,0.177191910496532,0.197129492644142,0.185320537592963
Petrels,34,0.1,successful,10034,20034,30034,40034,503402,0.0999787927436999,0.00997583005834211,0.00997583005834211,0.1,131.4467074,0.128185470859964,0.156371731543435,0.13170979692659
Grasta,34,0.1,successful,10034,20034,30034,40034,40034,0.0999787927436999,0.00997583005834211,0.00997583005834211,0.1,117.1190732,0.202441634380191,0.188967203210232,0.177425627795015
